user_id,age_group,gender,city,income_level,meal_type,recipe_name,ingredient_category,purchase_frequency,avg_spend_per_month,review_text,rating,preferred_platform,review_text_clean,sentiment_score,sentiment_label
U4954,45-54,Other,Hamilton,High,Dinner,Rajma Chawal,Dairy,5,97.48,"Average taste, could be better.",3.9,Pinterest,average taste could better,0.4404,Positive
U4955,18-24,Other,Mississauga,High,Dinner,Chole Bhature,Grains,10,143.79,Too spicy for me.,3.6,Instagram,spicy,0.0,Negative
U4956,55-64,Female,Mississauga,Low,Breakfast,Paneer Tikka,Vegetables,10,112.38,Would definitely try again!,1.2,Walmart Online,would definitely try,0.4574,Positive
U4957,45-54,Other,Hamilton,Low,Breakfast,Masala Dosa,Protein,5,72.44,Would definitely try again!,3.9,Amazon Fresh,would definitely try,0.4574,Positive
U4958,35-44,Male,Toronto,High,Dinner,Chole Bhature,Spices,6,161.45,Not authentic enough.,2.6,Walmart Online,authentic enough,0.0,Negative
U4959,18-24,Male,Toronto,Low,Dinner,Palak Paneer,Spices,2,134.14,Would definitely try again!,4.8,Facebook,would definitely try,0.4574,Positive
U4960,18-24,Other,Toronto,Medium,Lunch,Rajma Chawal,Grains,5,115.23,Too spicy for me.,4.9,Pinterest,spicy,0.0,Negative
U4961,35-44,Other,London,Low,Snack,Biryani,Grains,1,57.16,Delicious and quick to make!,2.8,Facebook,delicious quick make,0.6114,Positive
U4962,35-44,Male,Toronto,Medium,Dinner,Tandoori Chicken,Protein,3,90.21,Tastes just like home cooking.,4.9,Walmart Online,tastes like home cooking,0.3612,Positive
U4963,18-24,Female,Mississauga,Low,Snack,Chole Bhature,Protein,3,200.74,"Average taste, could be better.",2.2,Pinterest,average taste could better,0.4404,Positive
U4964,35-44,Male,Markham,High,Dinner,Masala Dosa,Protein,3,59.67,Too spicy for me.,3.7,Pinterest,spicy,0.0,Negative
U4965,25-34,Male,Brampton,High,Snack,Biryani,Grains,3,109.95,Would definitely try again!,1.3,Walmart Online,would definitely try,0.4574,Positive
U4966,45-54,Other,Hamilton,Low,Breakfast,Samosa,Vegetables,8,119.35,Would definitely try again!,1.6,Instagram,would definitely try,0.4574,Positive
U4967,45-54,Other,Markham,High,Dinner,Palak Paneer,Grains,1,132.82,"Average taste, could be better.",4.5,Instagram,average taste could better,0.4404,Positive
U4968,45-54,Male,Brampton,Medium,Lunch,Palak Paneer,Grains,6,60.11,Not authentic enough.,4.6,Amazon Fresh,authentic enough,0.0,Negative
U4969,25-34,Female,Markham,Low,Snack,Samosa,Spices,6,126.97,Loved the flavor!,3.1,Facebook,loved flavor,0.636,Positive
U4970,35-44,Male,London,Medium,Dinner,Palak Paneer,Protein,1,52.56,Would definitely try again!,2.4,Walmart Online,would definitely try,0.4574,Positive
U4971,55-64,Male,Brampton,Medium,Breakfast,Biryani,Dairy,1,123.9,Loved the flavor!,2.8,Facebook,loved flavor,0.636,Positive
U4972,35-44,Female,Windsor,Low,Breakfast,Biryani,Protein,3,93.9,"Great recipe, easy to follow.",4.5,Facebook,great recipe easy follow,0.7906,Positive
U4973,18-24,Male,Ottawa,Low,Breakfast,Paneer Tikka,Vegetables,8,85.37,"Average taste, could be better.",1.8,Walmart Online,average taste could better,0.4404,Positive
U4974,65+,Male,Toronto,High,Breakfast,Butter Chicken,Vegetables,6,153.39,Loved the flavor!,2.2,YouTube,loved flavor,0.636,Positive
U4975,45-54,Other,Windsor,High,Dinner,Masala Dosa,Protein,4,110.58,Delicious and quick to make!,4.1,Instagram,delicious quick make,0.6114,Positive
U4976,35-44,Female,London,High,Lunch,Chole Bhature,Protein,5,138.95,Would definitely try again!,4.7,Pinterest,would definitely try,0.4574,Positive
U4977,55-64,Other,Markham,Low,Snack,Paneer Tikka,Grains,10,140.27,Too spicy for me.,1.4,YouTube,spicy,0.0,Negative
U4978,18-24,Other,Mississauga,Medium,Lunch,Butter Chicken,Dairy,3,170.8,Too spicy for me.,4.2,Walmart Online,spicy,0.0,Negative
U4979,25-34,Female,Toronto,Low,Snack,Biryani,Grains,6,71.67,Delicious and quick to make!,3.6,YouTube,delicious quick make,0.6114,Positive
U4980,25-34,Female,Windsor,High,Lunch,Rajma Chawal,Spices,6,156.76,Would definitely try again!,1.9,Instagram,would definitely try,0.4574,Positive
U4981,55-64,Male,Toronto,Low,Dinner,Paneer Tikka,Spices,6,120.66,Not authentic enough.,4.0,Walmart Online,authentic enough,0.0,Negative
U4982,18-24,Other,Brampton,Medium,Dinner,Dal Makhani,Vegetables,9,104.88,Tastes just like home cooking.,3.9,Facebook,tastes like home cooking,0.3612,Positive
U4983,45-54,Female,Ottawa,Medium,Snack,Palak Paneer,Vegetables,10,74.03,Would definitely try again!,1.6,Facebook,would definitely try,0.4574,Positive
U4984,35-44,Other,Toronto,High,Dinner,Palak Paneer,Dairy,8,144.26,Would definitely try again!,3.0,Instagram,would definitely try,0.4574,Positive
U4985,18-24,Other,Markham,Medium,Snack,Biryani,Vegetables,6,83.11,Tastes just like home cooking.,4.0,YouTube,tastes like home cooking,0.3612,Positive
U4986,25-34,Female,Markham,Medium,Lunch,Butter Chicken,Spices,2,140.71,Not authentic enough.,1.8,Amazon Fresh,authentic enough,0.0,Negative
U4987,55-64,Male,Hamilton,Medium,Dinner,Tandoori Chicken,Dairy,4,197.11,Not authentic enough.,2.9,Pinterest,authentic enough,0.0,Negative
U4988,55-64,Other,Hamilton,High,Dinner,Masala Dosa,Spices,6,159.2,"Great recipe, easy to follow.",1.5,Pinterest,great recipe easy follow,0.7906,Positive
U4989,35-44,Female,Toronto,Low,Snack,Paneer Tikka,Protein,9,175.66,"Great recipe, easy to follow.",2.2,Amazon Fresh,great recipe easy follow,0.7906,Positive
U4990,55-64,Male,Brampton,High,Snack,Samosa,Protein,2,91.24,"Great recipe, easy to follow.",1.9,Amazon Fresh,great recipe easy follow,0.7906,Positive
U4991,55-64,Other,Brampton,High,Snack,Dal Makhani,Dairy,6,150.51,Not authentic enough.,3.0,Amazon Fresh,authentic enough,0.0,Negative
U4992,18-24,Female,Mississauga,Low,Snack,Dal Makhani,Grains,10,74.23,Loved the flavor!,1.6,Instagram,loved flavor,0.636,Positive
U4993,45-54,Other,London,Low,Breakfast,Chole Bhature,Vegetables,10,110.66,Would definitely try again!,2.5,Walmart Online,would definitely try,0.4574,Positive
U4994,35-44,Female,London,Medium,Snack,Dal Makhani,Dairy,10,189.65,"Average taste, could be better.",2.1,Amazon Fresh,average taste could better,0.4404,Positive
U4995,18-24,Female,Windsor,Low,Breakfast,Palak Paneer,Vegetables,7,95.69,Delicious and quick to make!,4.0,Instagram,delicious quick make,0.6114,Positive
U4996,45-54,Other,London,Medium,Lunch,Masala Dosa,Spices,8,164.45,"Great recipe, easy to follow.",3.8,Facebook,great recipe easy follow,0.7906,Positive
U4997,18-24,Other,Ottawa,Medium,Snack,Biryani,Grains,9,160.63,Delicious and quick to make!,1.4,YouTube,delicious quick make,0.6114,Positive
U4998,65+,Female,Brampton,Medium,Breakfast,Dal Makhani,Vegetables,5,162.99,Delicious and quick to make!,4.8,YouTube,delicious quick make,0.6114,Positive
U4999,18-24,Male,Mississauga,Low,Breakfast,Samosa,Protein,9,69.32,"Average taste, could be better.",4.0,Amazon Fresh,average taste could better,0.4404,Positive
U5000,55-64,Other,Hamilton,Medium,Breakfast,Paneer Tikka,Protein,9,141.01,Loved the flavor!,3.5,YouTube,loved flavor,0.636,Positive
U5001,45-54,Female,Markham,Medium,Dinner,Butter Chicken,Spices,7,113.74,Would definitely try again!,2.9,Amazon Fresh,would definitely try,0.4574,Positive
U5002,35-44,Female,London,High,Breakfast,Masala Dosa,Dairy,2,163.54,Delicious and quick to make!,1.7,YouTube,delicious quick make,0.6114,Positive
U5003,35-44,Male,Hamilton,Low,Snack,Chole Bhature,Vegetables,8,53.8,Tastes just like home cooking.,4.8,YouTube,tastes like home cooking,0.3612,Positive
U5004,45-54,Male,Hamilton,Medium,Snack,Dal Makhani,Spices,5,134.71,Tastes just like home cooking.,1.0,Walmart Online,tastes like home cooking,0.3612,Positive
U5005,55-64,Male,Toronto,High,Snack,Palak Paneer,Protein,8,129.06,Tastes just like home cooking.,3.8,Walmart Online,tastes like home cooking,0.3612,Positive
U5006,25-34,Other,Ottawa,Medium,Breakfast,Tandoori Chicken,Protein,2,40.4,"Average taste, could be better.",3.0,YouTube,average taste could better,0.4404,Positive
U5007,18-24,Female,Mississauga,Medium,Breakfast,Rajma Chawal,Protein,7,84.58,Loved the flavor!,4.6,Walmart Online,loved flavor,0.636,Positive
U5008,55-64,Female,Ottawa,Low,Dinner,Butter Chicken,Grains,5,46.79,Tastes just like home cooking.,2.5,Amazon Fresh,tastes like home cooking,0.3612,Positive
U5009,65+,Female,Toronto,High,Lunch,Samosa,Grains,4,90.95,Too spicy for me.,3.1,Pinterest,spicy,0.0,Negative
U5010,45-54,Male,Mississauga,Medium,Dinner,Paneer Tikka,Protein,10,141.97,Too spicy for me.,4.0,Amazon Fresh,spicy,0.0,Negative
U5011,18-24,Female,Mississauga,High,Snack,Chole Bhature,Dairy,6,127.81,Tastes just like home cooking.,1.2,Walmart Online,tastes like home cooking,0.3612,Positive
U5012,35-44,Other,Brampton,High,Snack,Biryani,Grains,5,126.78,"Average taste, could be better.",1.2,Instagram,average taste could better,0.4404,Positive
U5013,25-34,Male,Ottawa,Medium,Snack,Rajma Chawal,Vegetables,6,78.41,Would definitely try again!,1.8,YouTube,would definitely try,0.4574,Positive
U5014,65+,Male,Ottawa,Medium,Dinner,Paneer Tikka,Grains,9,164.82,Loved the flavor!,1.6,Walmart Online,loved flavor,0.636,Positive
U5015,35-44,Male,Brampton,Low,Snack,Masala Dosa,Vegetables,1,119.25,Loved the flavor!,1.0,Facebook,loved flavor,0.636,Positive
U5016,45-54,Male,Windsor,Low,Snack,Tandoori Chicken,Grains,1,121.35,Tastes just like home cooking.,3.5,Facebook,tastes like home cooking,0.3612,Positive
U5017,18-24,Other,Hamilton,Medium,Snack,Biryani,Protein,6,157.62,Not authentic enough.,4.2,Walmart Online,authentic enough,0.0,Negative
U5018,45-54,Female,Toronto,Medium,Breakfast,Paneer Tikka,Vegetables,2,80.35,"Average taste, could be better.",4.8,Walmart Online,average taste could better,0.4404,Positive
U5019,18-24,Other,Ottawa,Medium,Lunch,Paneer Tikka,Dairy,8,129.14,"Great recipe, easy to follow.",2.8,Facebook,great recipe easy follow,0.7906,Positive
U5020,55-64,Female,Brampton,High,Breakfast,Tandoori Chicken,Grains,7,136.94,"Average taste, could be better.",2.1,Amazon Fresh,average taste could better,0.4404,Positive
U5021,25-34,Other,Markham,Low,Breakfast,Rajma Chawal,Grains,6,98.18,Would definitely try again!,4.5,YouTube,would definitely try,0.4574,Positive
U5022,55-64,Male,Windsor,Medium,Lunch,Paneer Tikka,Protein,4,146.09,Loved the flavor!,4.4,Pinterest,loved flavor,0.636,Positive
U5023,55-64,Male,Mississauga,Medium,Lunch,Biryani,Vegetables,9,139.08,"Great recipe, easy to follow.",3.5,Facebook,great recipe easy follow,0.7906,Positive
U5024,45-54,Other,London,Medium,Dinner,Butter Chicken,Protein,7,115.95,Tastes just like home cooking.,2.1,Facebook,tastes like home cooking,0.3612,Positive
U5025,25-34,Other,Markham,High,Lunch,Paneer Tikka,Vegetables,7,114.71,Delicious and quick to make!,4.6,Facebook,delicious quick make,0.6114,Positive
U5026,18-24,Female,Brampton,Medium,Dinner,Paneer Tikka,Grains,5,140.94,Would definitely try again!,1.7,Walmart Online,would definitely try,0.4574,Positive
U5027,18-24,Other,London,Medium,Dinner,Paneer Tikka,Grains,1,151.54,Loved the flavor!,1.2,Instagram,loved flavor,0.636,Positive
U5028,65+,Other,Hamilton,Medium,Breakfast,Palak Paneer,Grains,2,122.52,Tastes just like home cooking.,4.2,Facebook,tastes like home cooking,0.3612,Positive
U5029,35-44,Female,Toronto,Low,Snack,Biryani,Grains,8,164.81,Too spicy for me.,3.3,YouTube,spicy,0.0,Negative
U5030,65+,Female,London,Medium,Breakfast,Chole Bhature,Spices,5,146.34,Loved the flavor!,2.0,Pinterest,loved flavor,0.636,Positive
U5031,65+,Female,Windsor,Medium,Breakfast,Paneer Tikka,Grains,2,48.46,Too spicy for me.,3.7,Facebook,spicy,0.0,Negative
U5032,18-24,Other,Hamilton,High,Lunch,Masala Dosa,Grains,5,63.8,Tastes just like home cooking.,4.1,Instagram,tastes like home cooking,0.3612,Positive
U5033,45-54,Female,London,High,Lunch,Tandoori Chicken,Vegetables,8,167.29,Too spicy for me.,4.4,Facebook,spicy,0.0,Negative
U5034,55-64,Male,Mississauga,Medium,Dinner,Tandoori Chicken,Grains,4,110.13,Not authentic enough.,2.1,Pinterest,authentic enough,0.0,Negative
U5035,55-64,Male,Mississauga,Medium,Dinner,Palak Paneer,Grains,3,126.57,Delicious and quick to make!,1.1,Pinterest,delicious quick make,0.6114,Positive
U5036,55-64,Male,Windsor,Low,Dinner,Samosa,Vegetables,5,165.57,Delicious and quick to make!,3.0,Facebook,delicious quick make,0.6114,Positive
U5037,25-34,Other,Mississauga,Low,Lunch,Masala Dosa,Grains,7,119.74,Tastes just like home cooking.,4.4,YouTube,tastes like home cooking,0.3612,Positive
U5038,18-24,Male,Mississauga,Medium,Dinner,Masala Dosa,Grains,2,121.49,Tastes just like home cooking.,1.8,Amazon Fresh,tastes like home cooking,0.3612,Positive
U5039,45-54,Other,Brampton,Medium,Dinner,Biryani,Protein,1,85.25,Not authentic enough.,2.7,Instagram,authentic enough,0.0,Negative
U5040,25-34,Other,Mississauga,Low,Lunch,Rajma Chawal,Spices,5,134.8,Delicious and quick to make!,2.0,Facebook,delicious quick make,0.6114,Positive
U5041,35-44,Male,Markham,Medium,Snack,Butter Chicken,Vegetables,7,143.46,"Great recipe, easy to follow.",1.1,Walmart Online,great recipe easy follow,0.7906,Positive
U5042,45-54,Female,Mississauga,Medium,Breakfast,Biryani,Protein,8,96.88,Would definitely try again!,4.6,Pinterest,would definitely try,0.4574,Positive
U5043,65+,Other,Markham,Low,Lunch,Paneer Tikka,Dairy,8,83.12,Delicious and quick to make!,1.5,Instagram,delicious quick make,0.6114,Positive
U5044,45-54,Male,Brampton,Medium,Dinner,Palak Paneer,Dairy,10,225.05,"Great recipe, easy to follow.",4.1,YouTube,great recipe easy follow,0.7906,Positive
U5045,45-54,Other,Mississauga,Low,Breakfast,Tandoori Chicken,Spices,9,116.28,"Average taste, could be better.",2.4,Instagram,average taste could better,0.4404,Positive
U5046,55-64,Female,Windsor,Medium,Lunch,Chole Bhature,Dairy,1,92.65,Not authentic enough.,2.1,Walmart Online,authentic enough,0.0,Negative
U5047,45-54,Female,Hamilton,High,Breakfast,Palak Paneer,Spices,7,148.26,"Great recipe, easy to follow.",4.8,Walmart Online,great recipe easy follow,0.7906,Positive
U5048,65+,Male,Windsor,Medium,Breakfast,Samosa,Dairy,10,117.97,Delicious and quick to make!,3.6,YouTube,delicious quick make,0.6114,Positive
U5049,65+,Other,Hamilton,High,Snack,Dal Makhani,Dairy,8,76.57,Would definitely try again!,3.7,Instagram,would definitely try,0.4574,Positive
U5050,18-24,Other,Ottawa,Low,Dinner,Paneer Tikka,Protein,6,139.32,Would definitely try again!,4.0,Facebook,would definitely try,0.4574,Positive
U5051,45-54,Other,Hamilton,Medium,Lunch,Palak Paneer,Dairy,10,85.88,Loved the flavor!,2.4,Amazon Fresh,loved flavor,0.636,Positive
U5052,55-64,Other,Toronto,Medium,Dinner,Biryani,Spices,4,183.06,Delicious and quick to make!,3.3,Amazon Fresh,delicious quick make,0.6114,Positive
U5053,45-54,Male,Toronto,Medium,Snack,Samosa,Grains,7,139.78,"Great recipe, easy to follow.",2.1,Facebook,great recipe easy follow,0.7906,Positive
U5054,35-44,Female,Toronto,High,Snack,Rajma Chawal,Grains,3,108.92,Not authentic enough.,4.3,Pinterest,authentic enough,0.0,Negative
U5055,35-44,Male,Brampton,Medium,Lunch,Biryani,Grains,2,124.37,Loved the flavor!,3.4,Facebook,loved flavor,0.636,Positive
U5056,55-64,Other,Windsor,Medium,Lunch,Samosa,Spices,6,156.13,"Great recipe, easy to follow.",2.0,Pinterest,great recipe easy follow,0.7906,Positive
U5057,18-24,Other,Hamilton,Low,Snack,Biryani,Spices,2,127.44,Tastes just like home cooking.,4.6,Instagram,tastes like home cooking,0.3612,Positive
U5058,18-24,Female,Windsor,Medium,Lunch,Tandoori Chicken,Grains,6,204.88,Would definitely try again!,3.3,Facebook,would definitely try,0.4574,Positive
U5059,65+,Other,Markham,Medium,Breakfast,Biryani,Dairy,10,165.43,Not authentic enough.,3.0,Pinterest,authentic enough,0.0,Negative
U5060,65+,Male,Toronto,Medium,Breakfast,Butter Chicken,Grains,3,139.5,Delicious and quick to make!,1.1,Walmart Online,delicious quick make,0.6114,Positive
U5061,25-34,Male,Ottawa,High,Snack,Paneer Tikka,Vegetables,2,82.52,Delicious and quick to make!,4.6,YouTube,delicious quick make,0.6114,Positive
U5062,55-64,Female,Brampton,Low,Dinner,Chole Bhature,Spices,8,114.12,Tastes just like home cooking.,4.8,Pinterest,tastes like home cooking,0.3612,Positive
U5063,45-54,Male,Ottawa,Medium,Lunch,Paneer Tikka,Vegetables,4,139.15,"Great recipe, easy to follow.",3.3,Facebook,great recipe easy follow,0.7906,Positive
U5064,55-64,Male,Hamilton,Medium,Lunch,Chole Bhature,Vegetables,4,87.09,Delicious and quick to make!,2.8,Amazon Fresh,delicious quick make,0.6114,Positive
U5065,25-34,Male,Mississauga,High,Breakfast,Chole Bhature,Spices,7,171.74,Delicious and quick to make!,2.4,Facebook,delicious quick make,0.6114,Positive
U5066,65+,Male,Ottawa,High,Lunch,Chole Bhature,Grains,8,81.03,Delicious and quick to make!,2.1,Walmart Online,delicious quick make,0.6114,Positive
U5067,55-64,Other,Mississauga,Medium,Dinner,Butter Chicken,Protein,9,94.51,Would definitely try again!,3.3,Amazon Fresh,would definitely try,0.4574,Positive
U5068,55-64,Male,Brampton,Low,Lunch,Tandoori Chicken,Vegetables,10,97.51,Would definitely try again!,1.5,Pinterest,would definitely try,0.4574,Positive
U5069,65+,Female,Ottawa,Medium,Lunch,Dal Makhani,Grains,8,149.75,Tastes just like home cooking.,4.7,Facebook,tastes like home cooking,0.3612,Positive
U5070,25-34,Female,Ottawa,Medium,Breakfast,Palak Paneer,Protein,4,87.8,"Great recipe, easy to follow.",1.7,Pinterest,great recipe easy follow,0.7906,Positive
U5071,65+,Male,London,High,Lunch,Paneer Tikka,Vegetables,2,48.0,"Great recipe, easy to follow.",4.0,Walmart Online,great recipe easy follow,0.7906,Positive
U5072,18-24,Female,Brampton,Medium,Snack,Biryani,Grains,10,163.52,Delicious and quick to make!,2.2,Amazon Fresh,delicious quick make,0.6114,Positive
U5073,45-54,Male,Brampton,Medium,Snack,Samosa,Vegetables,5,102.22,Not authentic enough.,1.9,YouTube,authentic enough,0.0,Negative
U5074,65+,Female,Toronto,Medium,Dinner,Palak Paneer,Grains,7,77.26,Loved the flavor!,3.2,YouTube,loved flavor,0.636,Positive
U5075,25-34,Female,Hamilton,Medium,Dinner,Chole Bhature,Dairy,2,89.81,Would definitely try again!,4.1,Walmart Online,would definitely try,0.4574,Positive
U5076,35-44,Male,Ottawa,High,Dinner,Chole Bhature,Dairy,4,188.67,Loved the flavor!,3.9,Facebook,loved flavor,0.636,Positive
U5077,18-24,Male,Windsor,Low,Dinner,Tandoori Chicken,Spices,6,93.72,Loved the flavor!,1.9,Pinterest,loved flavor,0.636,Positive
U5078,35-44,Other,Ottawa,Medium,Breakfast,Masala Dosa,Protein,8,115.07,Delicious and quick to make!,2.3,Facebook,delicious quick make,0.6114,Positive
U5079,65+,Male,Markham,High,Lunch,Masala Dosa,Vegetables,10,102.12,Would definitely try again!,4.5,Walmart Online,would definitely try,0.4574,Positive
U5080,18-24,Male,Brampton,Low,Breakfast,Palak Paneer,Vegetables,6,70.69,"Great recipe, easy to follow.",3.9,Amazon Fresh,great recipe easy follow,0.7906,Positive
U5081,45-54,Other,Windsor,Medium,Dinner,Butter Chicken,Grains,6,90.29,Would definitely try again!,3.9,YouTube,would definitely try,0.4574,Positive
U5082,65+,Male,Brampton,Medium,Lunch,Biryani,Protein,6,67.96,Tastes just like home cooking.,2.1,Pinterest,tastes like home cooking,0.3612,Positive
U5083,45-54,Male,Hamilton,Medium,Snack,Paneer Tikka,Vegetables,4,158.24,Loved the flavor!,4.2,Amazon Fresh,loved flavor,0.636,Positive
U5084,55-64,Other,Brampton,Low,Breakfast,Dal Makhani,Protein,3,124.04,Delicious and quick to make!,2.4,YouTube,delicious quick make,0.6114,Positive
U5085,35-44,Male,Mississauga,Medium,Lunch,Rajma Chawal,Protein,1,219.31,Delicious and quick to make!,2.6,YouTube,delicious quick make,0.6114,Positive
U5086,18-24,Male,Mississauga,Medium,Snack,Rajma Chawal,Dairy,2,91.64,Not authentic enough.,2.2,Instagram,authentic enough,0.0,Negative
